# HadSST 3.1.1.0 nh averaged SST anomalies, median of ensemble
# source: <a href="http://www.metoffice.gov.uk/hadobs/hadsst3/data/download.html">Met Office</a>
# SSTa [K] nh SST anomalies
1948 09   -0.002 
1948 10   -0.039 
1948 11   -0.058 
1948 12    0.057 
1949 01    0.056 
1949 02    0.118 
1949 03   -0.075 
1949 04   -0.018 
1949 05    0.005 
1949 06   -0.141 
1949 07   -0.068 
1949 08   -0.006 
1949 09   -0.109 
1949 10   -0.051 
1949 11   -0.010 
1949 12    0.054 
1950 01    0.056 
1950 02   -0.009 
1950 03   -0.007 
1950 04   -0.027 
1950 05   -0.036 
1950 06   -0.102 
1950 07   -0.013 
1950 08   -0.001 
1950 09   -0.029 
1950 10   -0.027 
1950 11    0.007 
1950 12    0.040 
1951 01    0.054 
1951 02   -0.037 
1951 03   -0.031 
1951 04   -0.073 
1951 05    0.072 
1951 06    0.110 
1951 07    0.170 
1951 08    0.297 
1951 09    0.289 
1951 10    0.250 
1951 11    0.180 
1951 12    0.213 
1952 01    0.183 
1952 02    0.166 
1952 03    0.133 
1952 04    0.131 
1952 05    0.189 
1952 06    0.160 
1952 07    0.100 
1952 08    0.175 
1952 09    0.093 
1952 10    0.140 
1952 11    0.025 
1952 12    0.081 
1953 01    0.046 
1953 02    0.069 
1953 03    0.118 
1953 04    0.133 
1953 05    0.137 
1953 06    0.135 
1953 07    0.150 
1953 08    0.239 
