# seio [Celsius] East Indian Ocean SST anomalies
# from <a href=http://www.jamstec.go.jp/frcgc/research/d1/iod/e/iod/about_iod.html>JAMSTEC</a>
1955 4 -0.255036
1955 5 -0.43045
1955 6 -0.519177
1955 7 -0.375952
1955 8 -0.181034
1955 9 -0.204393
1955 10 -0.373246
1955 11 -0.270818
1955 12 -0.201086
1956 1 -0.160054
1956 2 -0.259206
1956 3 -0.16146
1956 4 -0.158436
1956 5 -0.443821
1956 6 -0.493927
1956 7 -0.545678
1956 8 -0.367284
1956 9 -0.367865
1956 10 -0.223739
1956 11 -0.274056
1956 12 -0.12677
1957 1 -0.129823
1957 2 -0.173542
1957 3 -0.0456047
1957 4 -0.0239384
1957 5 0.238557
1957 6 -0.0898858
1957 7 -0.0815208
1957 8 0.050099
1957 9 -0.141149
1957 10 -0.126535
1957 11 0.0951941
1957 12 0.0159445
1958 1 0.259235
1958 2 0.261421
1958 3 0.0608734
1958 4 0.0577778
1958 5 -0.0284874
1958 6 -0.220004
1958 7 -0.0235459
1958 8 -0.0452816
1958 9 -0.14353
1958 10 -0.0624591
1958 11 -0.0335237
1958 12 0.116766
1959 1 0.351208
1959 2 0.26008
1959 3 0.0826195
1959 4 0.0281141
1959 5 -0.0509639
1959 6 -0.227102
1959 7 -0.278128
1959 8 -0.349866
1959 9 -0.280176
1959 10 -0.0527603
1959 11 -0.00175425
1959 12 0.0991205
1960 1 0.00301127
1960 2 0.0118268
1960 3 0.0317054
1960 4 0.00239508
1960 5 0.0249182
1960 6 -0.128206
1960 7 -0.170769
1960 8 -0.242073
1960 9 -0.0346755
1960 10 -0.236391
1960 11 -0.28774
1960 12 -0.0780583
1961 1 -0.11474
1961 2 -0.0815808
1961 3 -0.0272023
1961 4 0.00859062
1961 5 -0.171381
1961 6 -0.0350364
1961 7 0.213668
1961 8 0.210568
1961 9 0.20337
1961 10 0.2605
1961 11 0.121157
1961 12 0.222811
1962 1 0.112988
1962 2 0.0091329
1962 3 0.178609
1962 4 0.0652428
1962 5 -0.131651
1962 6 -0.240308
1962 7 -0.161937
1962 8 0.0490123
1962 9 0.0440803
1962 10 0.0200021
1962 11 0.0584294
1962 12 0.148792
1963 1 0.0618148
1963 2 0.00782528
1963 3 -0.0736345
1963 4 -0.0808632
1963 5 -0.201935
1963 6 -0.152577
1963 7 0.0826349
1963 8 0.0847561
1963 9 -0.000631012
1963 10 0.296002
1963 11 0.359782
1963 12 0.228193
1964 1 0.328696
1964 2 0.198134
1964 3 0.200276
1964 4 0.168689
1964 5 -0.246643
1964 6 -0.116522
1964 7 -0.457901
1964 8 -0.525514
1964 9 -0.489685
1964 10 -0.41803
1964 11 -0.414602
1964 12 -0.346855
1965 1 -0.374067
1965 2 -0.259209
1965 3 -0.382195
1965 4 -0.268885
1965 5 -0.444389
1965 6 -0.422047
1965 7 -0.344826
1965 8 -0.166915
1965 9 0.0116846
1965 10 0.0366224
1965 11 -0.0116958
1965 12 -0.00311061
1966 1 0.0227138
1966 2 0.343669
1966 3 0.0770757
1966 4 -0.0937466
1966 5 -0.214499
1966 6 -0.0184487
1966 7 0.0520255
1966 8 -0.00136338
1966 9 0.190733
1966 10 0.0237173
1966 11 -0.0122831
1966 12 -0.137572
1967 1 -0.442159
1967 2 -0.429187
1967 3 -0.0711413
1967 4 -0.115637
1967 5 0.0360215
1967 6 0.00766856
1967 7 -0.241288
1967 8 -0.148676
1967 9 -0.0884218
1967 10 0.194059
1967 11 0.141895
1967 12 0.0391321
1968 1 -0.0771655
1968 2 0.0270823
1968 3 -0.0511047
1968 4 0.0390248
1968 5 0.0414635
1968 6 0.285589
1968 7 -0.0524656
1968 8 0.0534717
1968 9 0.0546485
1968 10 0.0515549
1968 11 0.0380077
1968 12 0.201563
1969 1 0.408257
1969 2 0.399084
1969 3 0.573693
1969 4 0.493681
1969 5 0.392554
1969 6 -0.0678442
1969 7 0.0439875
1969 8 0.0133394
1969 9 0.18533
1969 10 0.387894
1969 11 0.343583
1969 12 0.395038
1970 1 0.655382
1970 2 0.436793
1970 3 0.457211
1970 4 0.383256
1970 5 0.327002
1970 6 0.0415605
1970 7 0.00841187
1970 8 0.0127086
1970 9 0.0471932
1970 10 -0.111012
1970 11 -0.0385457
1970 12 -0.18677
1971 1 -0.189602
1971 2 -0.516495
1971 3 -0.440418
1971 4 -0.0284864
1971 5 -0.111337
1971 6 -0.150431
1971 7 -0.149896
1971 8 -0.144145
1971 9 -0.223514
1971 10 -0.211686
1971 11 0.0180705
1971 12 0.0219063
1972 1 0.131893
1972 2 -0.0572926
1972 3 -0.198141
1972 4 0.119887
1972 5 0.290012
1972 6 0.658427
1972 7 0.657385
1972 8 0.62097
1972 9 0.69551
1972 10 0.756361
1972 11 0.812969
1972 12 0.746576
1973 1 0.741095
1973 2 0.420495
1973 3 0.425841
